,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
421,42,0.0,0.0,0.0,3,27:03:2013 ,11,14,43.7065993,-72.2870098,1364357691,False,0.0,,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,15.0
422,42,0.1235365210286881,0.1235365210286881,0.1235365210286881,5,29:03:2013 ,4,59,43.706612,-72.2870326,1364507996,False,0.0,150305.0,"Sudikoff Hall, 9, Maynard Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Sudikoff Hall,us,15.0
0,42,333.09791089313956,0.1388486498095621,5.787771980390251e-05,5,29:03:2013 ,5,39,43.7041853,-72.2859172,1364510395,True,1.0,2399.0,"Ripley Hall, 1, Ivy Lane, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Ripley Hall,us,159.0
1,42,0.0960852723891869,8.007106032432248e-05,6.672588360360208e-08,5,29:03:2013 ,6,19,43.7041834,-72.2858815,1364512795,False,0.0,2400.0,"Ripley Hall, 1, Ivy Lane, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Ripley Hall,us,159.0
481,42,350.76866535922926,0.2920638346038545,0.0002431838756068,5,29:03:2013 ,6,39,43.701628,-72.2881074,1364513996,True,1.0,1201.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,27.0
482,42,0.0137266653623374,1.143888780194789e-05,9.532406501623242e-09,5,29:03:2013 ,7,19,43.701612,-72.2880481,1364516395,False,0.0,2399.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,27.0
2,42,354.8317312596394,0.2956931093830328,0.0002464109244858,5,29:03:2013 ,7,39,43.704197,-72.2859367,1364517595,True,1.0,1200.0,"Ripley Hall, 1, Ivy Lane, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Ripley Hall,us,159.0
3,42,8.42805037319504,0.0070175273715196,5.8430702510571194e-06,5,29:03:2013 ,20,59,43.7041657,-72.2857899,1364565596,False,0.0,48001.0,"Ripley Hall, 1, Ivy Lane, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Ripley Hall,us,159.0
508,42,658.9577017570101,0.5477620130980965,0.0004553300192004,5,29:03:2013 ,21,19,43.7089664,-72.2840467,1364566799,True,1.0,1203.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,21.0
535,42,39.25667365186831,0.0328233057289868,2.7444235559353585e-05,5,29:03:2013 ,21,39,43.7086804,-72.2836573,1364567995,True,1.0,1196.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,2.0
536,42,0.452961986392748,0.0003774683219939,3.145569349949639e-07,5,29:03:2013 ,21,59,43.7086771,-72.2836483,1364569195,False,0.0,1200.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,2.0
389,42,707.5368726823611,0.5891231246314415,0.0004905271645557,5,29:03:2013 ,22,19,43.7035225,-72.2869587,1364570396,True,1.0,1201.0,"Dartmouth Hall, 23, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Dartmouth Hall,us,9.0
