,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
246,2,0.0,0.0,0.0,3,27:03:2013 ,11,3,43.7066671,-72.2890974,1364357009,False,0.0,,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
247,2,1.6197005500665822,0.0006748752291944,2.811980121643372e-07,3,27:03:2013 ,19,23,43.7066622,-72.2891053,1364387009,False,0.0,30000.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
5,2,290.4497324401793,0.0806804812333831,2.241124478705087e-05,3,27:03:2013 ,20,23,43.7045462,-72.2947767,1364390609,True,1.0,3600.0,"The Irving Institute for Energy & Society, 10, Thayer Drive, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,The Irving Institute for Energy & Society,us,18.0
6,2,6.725954398541428,0.0056049619987845,4.6708016656537695e-06,3,27:03:2013 ,20,43,43.7045952,-72.294811,1364391809,False,0.0,1200.0,"The Irving Institute for Energy & Society, 10, Thayer Drive, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,The Irving Institute for Energy & Society,us,18.0
727,2,575.1857906267271,0.4785239522684917,0.0003981064494746,3,27:03:2013 ,21,3,43.7087856,-72.283752,1364393011,True,1.0,1202.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,10.0
728,2,5.4080906025812405,0.0045067421688177,3.75561847401475e-06,3,27:03:2013 ,22,3,43.708692,-72.2836284,1364396609,False,0.0,3598.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,10.0
475,2,276.2671748241604,0.0383704409478,5.329227909416675e-06,4,28:03:2013 ,0,3,43.7066793,-72.289217,1364403809,True,1.0,7200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,97.0
654,2,4.6532078415162985,0.0038680031932803,3.2152977500252548e-06,4,28:03:2013 ,6,23,43.7066724,-72.2887933,1364426612,False,0.0,22803.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
694,2,693.365190586601,0.1927620768936894,5.3589679425546136e-05,4,28:03:2013 ,7,23,43.7016211,-72.2879915,1364430209,True,1.0,3597.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,33.0
476,2,698.8008382500431,0.2912883860983922,0.0001214207528546,4,28:03:2013 ,8,3,43.706701,-72.2890393,1364432609,True,1.0,2400.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,97.0
248,2,4.488492373764562,0.0018702051557352,7.792521482230143e-07,5,29:03:2013 ,0,3,43.7066448,-72.2890746,1364490209,False,0.0,57600.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
572,2,650.4832277825906,0.541618008145371,0.0004509725296797,5,29:03:2013 ,0,23,43.7019059,-72.2881904,1364491410,True,1.0,1201.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,82.0
573,2,23.994183735544112,0.0200118296376514,1.669043339253667e-05,5,29:03:2013 ,0,43,43.7017311,-72.2882675,1364492609,True,1.0,1199.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,82.0
574,2,4.02190988178446,0.0033515915681537,2.7929929734614305e-06,5,29:03:2013 ,3,43,43.7017663,-72.2882022,1364503409,False,0.0,10800.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,82.0
249,2,668.8357785021772,0.1857877162506047,5.160769895850133e-05,5,29:03:2013 ,4,43,43.7066389,-72.2890495,1364507009,True,1.0,3600.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
250,2,0.0,0.0,0.0,5,29:03:2013 ,6,3,43.706638,-72.289053,1364511810,False,0.0,4801.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
86,2,342.6377574629722,0.2843466866912632,0.0002359723541006,5,29:03:2013 ,6,23,43.7041418,-72.2898769,1364513015,True,1.0,1205.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
251,2,342.6514837422152,0.1431292747461216,5.978666447206418e-05,5,29:03:2013 ,7,3,43.7066381,-72.2890527,1364515409,True,1.0,2394.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,102.0
477,2,0.1235364707613994,0.0001029470589678,8.578921580652742e-08,5,29:03:2013 ,19,23,43.7066855,-72.2890834,1364559809,False,0.0,44400.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,97.0
7,2,291.86351754643886,0.1216097989776828,5.067074957403452e-05,5,29:03:2013 ,20,3,43.7045592,-72.2948453,1364562209,True,1.0,2400.0,"The Irving Institute for Energy & Society, 10, Thayer Drive, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,The Irving Institute for Energy & Society,us,18.0
8,2,0.0686321970779048,5.719349756492069e-05,4.766124797076725e-08,5,29:03:2013 ,20,43,43.7045444,-72.2948121,1364564609,False,0.0,2400.0,"The Irving Institute for Energy & Society, 10, Thayer Drive, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,The Irving Institute for Energy & Society,us,18.0
729,2,567.4718760654549,0.4724994804874728,0.0003934217156431,5,29:03:2013 ,21,3,43.7086786,-72.2837755,1364565810,True,1.0,1201.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,10.0
