,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
161,8,397.3786097051436,0.3305978450125987,0.0002750398045029,3,27:03:2013 ,20,49,43.7068055,-72.2835122,1364392169,True,1.0,,"24, North Park Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,,us,1.0
272,8,254.79933341557043,0.2125098694041454,0.0001772392572178,3,27:03:2013 ,21,9,43.7086618,-72.2836657,1364393368,True,1.0,1199.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,10.0
408,8,10.143602049880933,0.0084530017082341,7.044168090195092e-06,3,27:03:2013 ,21,49,43.7087374,-72.2837182,1364395767,False,0.0,2399.0,"Class of 1978 Life Sciences Center, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",university,building,Class of 1978 Life Sciences Center,us,1.0
269,8,832.5168597703729,0.3465931972399554,0.000144293587527,3,27:03:2013 ,22,29,43.7026723,-72.283704,1364398169,True,1.0,2402.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,3.0
270,8,13.232424868725802,0.0110270207239381,9.18918393661514e-06,3,27:03:2013 ,23,29,43.7027477,-72.2836931,1364401767,False,0.0,3598.0,"Alumni Gymnasium, 16, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",sports_centre,leisure,Alumni Gymnasium,us,3.0
363,8,156.41485794362356,0.0651728574765098,2.715535728187909e-05,4,28:03:2013 ,0,9,43.7016082,-72.2880431,1364404167,True,1.0,2400.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,44.0
364,8,7.659478397250671,0.006377584011033,5.3102281524005255e-06,4,28:03:2013 ,0,29,43.701664,-72.2880747,1364405368,False,0.0,1201.0,"Hopkins Center for the Arts, 4, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",arts_centre,amenity,Hopkins Center for the Arts,us,44.0
319,8,989.4938251907616,0.8252659092500096,0.0006882951703503,4,28:03:2013 ,0,49,43.7088727,-72.2841779,1364406567,True,1.0,1199.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,44.0
320,8,1.6196803251851566,0.0013497336043209,1.1247780036008032e-06,4,28:03:2013 ,1,49,43.7088968,-72.284213,1364410167,False,0.0,3600.0,"Life Sciences Greenhouse, 78, College Street, Hanover, Grafton County, New Hampshire, 03755, United States",house,place,Life Sciences Greenhouse,us,44.0
69,8,677.7906891177499,0.5648255742647916,0.0004706879785539,4,28:03:2013 ,2,9,43.7039589,-72.2834874,1364411367,True,1.0,1200.0,"Morton Hall, 15, East Wheelock Street, Hanover, Grafton County, New Hampshire, 03755, United States",dormitory,building,Morton Hall,us,25.0
