,tnv,distance,velocity,accelerate,week_date,date,hour in date,min in date,latitude,longitude,time,moving,active,time_difference,address,type,address_type,hall,nation,count
51,33,401.9225663296798,0.0023098201575214,1.3274370754580093e-08,6,30:03:2013 ,4,20,43.703661,-72.2903828,1364592028,True,1.0,,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,93.0
205,33,349.817509807808,0.2891053800064528,0.000238930066121,6,30:03:2013 ,7,40,43.7062272,-72.2909469,1364604039,True,1.0,12011.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,56.0
206,33,2.553092849807174,0.0021275773748393,1.772981145699426e-06,6,30:03:2013 ,8,40,43.7062908,-72.2909538,1364607628,False,0.0,3589.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,56.0
308,33,126.69412292401576,0.1054905269975152,8.783557618444231e-05,6,30:03:2013 ,9,0,43.7053678,-72.2913589,1364608829,True,1.0,1201.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
446,33,132.96704347172147,0.1108058695597678,9.233822463313993e-05,6,30:03:2013 ,9,20,43.7063365,-72.2908875,1364610029,True,1.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
447,33,4.7218481390125,0.003934873449177,3.279061207647569e-06,6,30:03:2013 ,10,0,43.7063365,-72.2908875,1364612428,False,0.0,2399.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,2.0
144,33,41.79662352911288,0.034830519607594,2.9025433006328385e-05,6,30:03:2013 ,10,20,43.706032,-72.2911643,1364613628,True,1.0,1200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,28.0
280,33,333.2361681400398,0.2776968067833665,0.0002314140056528,6,30:03:2013 ,12,20,43.703654,-72.2901632,1364620828,True,1.0,7200.0,"Dartmouth College, Ralston Lane, Sachem Village, Lebanon, Grafton County, New Hampshire, 03756, United States",university,amenity,Dartmouth College,us,9.0
715,33,73.76934089511005,0.061474450745925,5.122870895493753e-05,0,31:03:2013 ,6,20,42.3540667,-71.0794639,1364685628,True,1.0,64800.0,"Back Street, Back Bay, Boston, Suffolk County, Massachusetts, 02116, United States",parking,amenity,,us,2.0
707,33,27.64615942432389,0.0230384661869365,1.9198721822447146e-05,0,31:03:2013 ,6,40,42.3542666,-71.0797822,1364686828,True,1.0,1200.0,"21, Storrow Drive, Back Bay, Boston, Suffolk County, Massachusetts, 02116, United States",toilets,amenity,,us,2.0
